originalRelease,originalNamespace,originalTypeName,changeCode,issue,release,namespace,typeName,definition,parentType,baseType,contentStyle,simpleStyle,isAssociation,isAugmentation,isAdapter,isMetadata
5.1,,,add,,5.2,usmtf,PositiveNegativeCodeType,"A data type for an indicator of a positive, negative, or unknown condition.",,usmtf:PositiveNegativeCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PostalFootnoteCodesSimpleType,A data type for a postal code(s) that indicate(s) the limitations on mail service at various locations.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PostalFootnoteCodesType,A data type for a postal code(s) that indicate(s) the limitations on mail service at various locations.,,usmtf:PostalFootnoteCodesSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PostalZipCodeInternationalSimpleType,A data type for a number assigned to assist in the routing of international mail.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PostalZipCodeInternationalType,A data type for a number assigned to assist in the routing of international mail.,,usmtf:PostalZipCodeInternationalSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PowerOutputLevelSimpleType,A data type for the terminal power output level expressed in watts.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PowerOutputLevelType,A data type for the terminal power output level expressed in watts.,,usmtf:PowerOutputLevelSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrecedenceCodeSimpleType,A data type for the precedence as established by the originator.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrecedenceCodeType,A data type for the precedence as established by the originator.,,usmtf:PrecedenceCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrecedenceRoutingDesignatorSimpleType,A data type for a precedence traffic trouble desk routing indicator.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrecedenceRoutingDesignatorType,A data type for a precedence traffic trouble desk routing indicator.,,usmtf:PrecedenceRoutingDesignatorSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrecipitationCodeSimpleType,A data type for the code for the type of precipitation that exists or is forecast to occur in the tactical operations area.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrecipitationCodeType,A data type for the code for the type of precipitation that exists or is forecast to occur in the tactical operations area.,,usmtf:PrecipitationCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PredictedBurialPercentCodeSimpleType,A data type for the predicted burial of a mine as a percentage range.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PredictedBurialPercentCodeType,A data type for the predicted burial of a mine as a percentage range.,,usmtf:PredictedBurialPercentCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixABCodeSimpleType,A data type for a single character (A or B) alphabetic prefix.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixABCodeType,A data type for a single character (A or B) alphabetic prefix.,,usmtf:PrefixABCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixAICodeSimpleType,A data type for a two character (AI) alphabetic prefix.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixAICodeType,A data type for a two character (AI) alphabetic prefix.,,usmtf:PrefixAICodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixCCodeSimpleType,A data type for a single character (C) alphabetic prefix.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixCCodeType,A data type for a single character (C) alphabetic prefix.,,usmtf:PrefixCCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixChanCodeSimpleType,A data type for a four character (CHAN) alphabetic prefix.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixChanCodeType,A data type for a four character (CHAN) alphabetic prefix.,,usmtf:PrefixChanCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixGTCodeSimpleType,A data type for a single character (G or T) alphabetic prefix.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixGTCodeType,A data type for a single character (G or T) alphabetic prefix.,,usmtf:PrefixGTCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixRQCodeSimpleType,A data type for a two character (RQ) alphabetic prefix.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixRQCodeType,A data type for a two character (RQ) alphabetic prefix.,,usmtf:PrefixRQCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixTQCodeSimpleType,A data type for a two character (TQ) alphabetic prefix.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrefixTQCodeType,A data type for a two character (TQ) alphabetic prefix.,,usmtf:PrefixTQCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PreviousNameSimpleType,A data type for a name a person or object had prior to current name.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PreviousNameType,A data type for a name a person or object had prior to current name.,,usmtf:PreviousNameSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PRFVariationCodeSimpleType,A data type for a variation in the frequency of the pulse repetition.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PRFVariationCodeType,A data type for a variation in the frequency of the pulse repetition.,,usmtf:PRFVariationCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PRIActivityCodeSimpleType,A data type for the modulation characteristic of the intercepted emitter signal.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PRIActivityCodeType,A data type for the modulation characteristic of the intercepted emitter signal.,,usmtf:PRIActivityCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryAlternateCodeSimpleType,A data type for a code to indicate primary or alternate.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryAlternateCodeType,A data type for a code to indicate primary or alternate.,,usmtf:PrimaryAlternateCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryAlternateDesignatorCodeSimpleType,A data type for a designator that classifies the target as primary or alternate.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryAlternateDesignatorCodeType,A data type for a designator that classifies the target as primary or alternate.,,usmtf:PrimaryAlternateDesignatorCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryAlternateSecondaryDesignatorCodeSimpleType,"A data type for a designator that classifies targets as primary, alternate, or secondary.",,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryAlternateSecondaryDesignatorCodeType,"A data type for a designator that classifies targets as primary, alternate, or secondary.",,usmtf:PrimaryAlternateSecondaryDesignatorCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryMissionDesignatorCodeSimpleType,A data type for the designator of a particular type mission.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryMissionDesignatorCodeType,A data type for the designator of a particular type mission.,,usmtf:PrimaryMissionDesignatorCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryOptionCodeSimpleType,A data type for an indication of the first option to be taken with respect to a fire support message.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryOptionCodeType,A data type for an indication of the first option to be taken with respect to a fire support message.,,usmtf:PrimaryOptionCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryOrSecondaryCodeSimpleType,A data type to indicate primary or secondary.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryOrSecondaryCodeType,A data type to indicate primary or secondary.,,usmtf:PrimaryOrSecondaryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryRemarkKeySimpleType,A data type for a unique key to reference a remark.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryRemarkKeyType,A data type for a unique key to reference a remark.,,usmtf:PrimaryRemarkKeySimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryStatusCodeSimpleType,"A data type for the code for a characteristic of a target/activity condition, occupancy status, amplifies an operational status or indicates a secondary status characteristic.",,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrimaryStatusCodeType,"A data type for the code for a characteristic of a target/activity condition, occupancy status, amplifies an operational status or indicates a secondary status characteristic.",,usmtf:PrimaryStatusCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrintCodeSimpleType,A data type for the code for the media of transmission and quality of the photographic product.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrintCodeType,A data type for the code for the media of transmission and quality of the photographic product.,,usmtf:PrintCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrioritizedCircuitNameSimpleType,A data type for the prioritized list of circuit names.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PrioritizedCircuitNameType,A data type for the prioritized list of circuit names.,,usmtf:PrioritizedCircuitNameSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProbableCoordinateErrorFeetMetersSimpleType,"A data type for a distance from a specified coordinate in feet or meters within which there is a ninety percent probability the given entity exists. The first element is a number representing the distance, in values from 0.00 to 9999.99. The second element is the unit of linear measurement, allowing a choice of FT for feet or M for meters.",,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProbableCoordinateErrorFeetMetersType,"A data type for a distance from a specified coordinate in feet or meters within which there is a ninety percent probability the given entity exists. The first element is a number representing the distance, in values from 0.00 to 9999.99. The second element is the unit of linear measurement, allowing a choice of FT for feet or M for meters.",,usmtf:ProbableCoordinateErrorFeetMetersSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProducerCodeTwoCharacterSimpleType,A data type for a two character producer code assigned as part of a serial number.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProducerCodeTwoCharacterType,A data type for a two character producer code assigned as part of a serial number.,,usmtf:ProducerCodeTwoCharacterSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProducerSerialNumberSimpleType,A data type for a producer serial number as a hexadecimal value.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProducerSerialNumberType,A data type for a producer serial number as a hexadecimal value.,,usmtf:ProducerSerialNumberSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProducerSiteDesignationSimpleType,A data type for a code for the site designation of the producer.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProducerSiteDesignationType,A data type for a code for the site designation of the producer.,,usmtf:ProducerSiteDesignationSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProductionDateTimeSimpleType,A data type for a production date time as a hexadecimal value.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProductionDateTimeType,A data type for a production date time as a hexadecimal value.,,usmtf:ProductionDateTimeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProductNumberSimpleType,"A data type for a product number as a hexadecimal value collectively defined as a six character field divided into three separate subfields: a processing configuration number (x), a product type id (xx), and a product sequence number (xxx), where ""x"" equals a hexadecimal value.",,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProductNumberType,"A data type for a product number as a hexadecimal value collectively defined as a six character field divided into three separate subfields: a processing configuration number (x), a product type id (xx), and a product sequence number (xxx), where ""x"" equals a hexadecimal value.",,usmtf:ProductNumberSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProductStoredCodeSimpleType,"A data type for the kind of fluids, material, or things stocked away in quantity.",,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProductStoredCodeType,"A data type for the kind of fluids, material, or things stocked away in quantity.",,usmtf:ProductStoredCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProficiencyEvaluationCodeSimpleType,A data type for an appraisal of proficiency achieved in a set test or exercise expressed in non-numeric terms.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProficiencyEvaluationCodeType,A data type for an appraisal of proficiency achieved in a set test or exercise expressed in non-numeric terms.,,usmtf:ProficiencyEvaluationCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProjectIDPPCodeSimpleType,"A data type for the code ""PP"" to indicate the fixed value for the project identifier code for the TACIM set.",,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProjectIDPPCodeType,"A data type for the code ""PP"" to indicate the fixed value for the project identifier code for the TACIM set.",,usmtf:ProjectIDPPCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProjectSimpleType,A data type for a code used to identify a specific project.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProjectType,A data type for a code used to identify a specific project.,,usmtf:ProjectSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PropellantCodeSimpleType,A data type for a specific type of propellant.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PropellantCodeType,A data type for a specific type of propellant.,,usmtf:PropellantCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProtectedIndividualNameSimpleType,A data type for a name of the individual to be protected.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,ProtectedIndividualNameType,A data type for a name of the individual to be protected.,,usmtf:ProtectedIndividualNameSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PulseRepetitionFrequencyCodeSimpleType,A data type for an indicator that the pulse parameter is a pulse repetition frequency in pulses per second.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PulseRepetitionFrequencyCodeType,A data type for an indicator that the pulse parameter is a pulse repetition frequency in pulses per second.,,usmtf:PulseRepetitionFrequencyCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PulseRepetitionFrequencyPulsesPerSecondType,A data type for the pulse repetition frequency in pulses per second.,,,CCC,,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PulseRepetitionFrequencyType,"A data type for the rate at which pulses, or groups of pulses, are transmitted by an electronic emitter.",,,CCC,,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PulseRepetitionIntervalCodeSimpleType,A data type for an indicator that the pulse parameter is a pulse repetition interval in microseconds.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PulseRepetitionIntervalCodeType,A data type for an indicator that the pulse parameter is a pulse repetition interval in microseconds.,,usmtf:PulseRepetitionIntervalCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PulseRepetitionIntervalMicrosecondsType,A data type for the pulse repetition interval in microseconds.,,,CCC,,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PulseWidthCodeSimpleType,A data type for an indicator that the pulse parameter is a pulse width in microseconds.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PulseWidthCodeType,A data type for an indicator that the pulse parameter is a pulse width in microseconds.,,usmtf:PulseWidthCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,PulseWidthMicrosecondsType,A data type for a pulse width in microseconds.,,,CCC,,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,QRouteLateralDisplacementQualifierCodeSimpleType,A data type for the associated data as a plus or minus.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,QRouteLateralDisplacementQualifierCodeType,A data type for the associated data as a plus or minus.,,usmtf:QRouteLateralDisplacementQualifierCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,QRouteNameSimpleType,A data type for a name of the Q-Route.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,QRouteNameType,A data type for a name of the Q-Route.,,usmtf:QRouteNameSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,QRoutePointIDType,A data type for an alphanumeric code representing a position along a Q-Route.,,,CCC,,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,QRoutePositionSimpleType,A data type for a position on a prescribed track over the surface to be followed from a specific point of origin to a specific destination.,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.1,,,add,,5.2,usmtf,QRoutePositionType,A data type for a position on a prescribed track over the surface to be followed from a specific point of origin to a specific destination.,,usmtf:QRoutePositionSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
